#  E (eV)   dos(E)     Int dos(E) EFermi =   -2.671 eV
  -6.330  0.9459E+00  0.2693E+01
  -6.320  0.9834E+00  0.2703E+01
  -6.310  0.1013E+01  0.2713E+01
  -6.300  0.1032E+01  0.2723E+01
  -6.290  0.1042E+01  0.2733E+01
  -6.280  0.1042E+01  0.2744E+01
  -6.270  0.1033E+01  0.2754E+01
  -6.260  0.1015E+01  0.2764E+01
  -6.250  0.9889E+00  0.2774E+01
  -6.240  0.9566E+00  0.2784E+01
  -6.230  0.9195E+00  0.2793E+01
  -6.220  0.8792E+00  0.2802E+01
  -6.210  0.8375E+00  0.2810E+01
  -6.200  0.7959E+00  0.2818E+01
  -6.190  0.7558E+00  0.2826E+01
  -6.180  0.7184E+00  0.2833E+01
  -6.170  0.6844E+00  0.2840E+01
  -6.160  0.6545E+00  0.2846E+01
  -6.150  0.6289E+00  0.2853E+01
  -6.140  0.6073E+00  0.2859E+01
  -6.130  0.5894E+00  0.2865E+01
  -6.120  0.5746E+00  0.2870E+01
  -6.110  0.5621E+00  0.2876E+01
  -6.100  0.5510E+00  0.2881E+01
  -6.090  0.5406E+00  0.2887E+01
  -6.080  0.5301E+00  0.2892E+01
  -6.070  0.5189E+00  0.2897E+01
  -6.060  0.5065E+00  0.2902E+01
  -6.050  0.4928E+00  0.2907E+01
  -6.040  0.4778E+00  0.2912E+01
  -6.030  0.4618E+00  0.2917E+01
  -6.020  0.4451E+00  0.2921E+01
  -6.010  0.4284E+00  0.2925E+01
  -6.000  0.4125E+00  0.2930E+01
  -5.990  0.3981E+00  0.2934E+01
  -5.980  0.3860E+00  0.2937E+01
  -5.970  0.3769E+00  0.2941E+01
  -5.960  0.3716E+00  0.2945E+01
  -5.950  0.3704E+00  0.2949E+01
  -5.940  0.3737E+00  0.2952E+01
  -5.930  0.3814E+00  0.2956E+01
  -5.920  0.3934E+00  0.2960E+01
  -5.910  0.4092E+00  0.2964E+01
  -5.900  0.4281E+00  0.2968E+01
  -5.890  0.4491E+00  0.2973E+01
  -5.880  0.4713E+00  0.2978E+01
  -5.870  0.4933E+00  0.2983E+01
  -5.860  0.5138E+00  0.2988E+01
  -5.850  0.5318E+00  0.2993E+01
  -5.840  0.5458E+00  0.2998E+01
  -5.830  0.5549E+00  0.3004E+01
  -5.820  0.5582E+00  0.3010E+01
  -5.810  0.5551E+00  0.3015E+01
  -5.800  0.5452E+00  0.3021E+01
  -5.790  0.5286E+00  0.3026E+01
  -5.780  0.5054E+00  0.3031E+01
  -5.770  0.4763E+00  0.3036E+01
  -5.760  0.4420E+00  0.3040E+01
  -5.750  0.4036E+00  0.3044E+01
  -5.740  0.3621E+00  0.3048E+01
  -5.730  0.3188E+00  0.3051E+01
  -5.720  0.2749E+00  0.3054E+01
  -5.710  0.2317E+00  0.3056E+01
  -5.700  0.1904E+00  0.3058E+01
  -5.690  0.1519E+00  0.3059E+01
  -5.680  0.1172E+00  0.3061E+01
  -5.670  0.8684E-01  0.3062E+01
  -5.660  0.6149E-01  0.3062E+01
  -5.650  0.4150E-01  0.3063E+01
  -5.640  0.2711E-01  0.3063E+01
  -5.630  0.1844E-01  0.3063E+01
  -5.620  0.1553E-01  0.3063E+01
  -5.610  0.1833E-01  0.3063E+01
